File,Dot_Index,Centroid_X,Centroid_Y,BBox_W_px,BBox_H_px,BBox_Diam_px,BBox_Diam_mm,Body_Major_px,Body_Diam_mm,Area_px,Circularity_Raw,Circularity_Body,Grid_Row,Grid_Col,Offset_X_mm,Offset_Y_mm,Distance_Error_mm,Merged_Flag
capture_0020.pgm,Median,,,,,,,,0.2249,,,,,,,,
capture_0020.pgm,StdDev,,,,,,,,0.0117,,,,,,,,
capture_0020.pgm,Min,,,,,,,,0.2054,,,,,,,,
capture_0020.pgm,Max,,,,,,,,0.2641,,,,,,,,
capture_0021.pgm,1,246,29,24,23,24,0.2347,24.0,0.2347,411,1.000,1.000,0,2,-0.3992,-0.2636,0.4783,NO
capture_0021.pgm,2,860,31,26,25,26,0.2543,26.0,0.2543,467,1.000,1.000,0,8,-0.3974,-0.2399,0.4642,NO
capture_0021.pgm,3,652,32,23,24,24,0.2347,24.0,0.2347,414,1.000,1.000,0,6,-0.4306,-0.2315,0.4889,NO
capture_0021.pgm,4,1066,33,24,26,26,0.2543,26.0,0.2543,450,1.000,1.000,0,10,-0.3838,-0.2190,0.4418,NO
capture_0021.pgm,5,46,32,25,23,25,0.2445,25.0,0.2445,437,1.000,1.000,0,0,-0.3541,-0.2356,0.4253,NO
capture_0021.pgm,6,454,37,23,24,24,0.2347,24.0,0.2347,414,1.000,1.000,0,4,-0.3660,-0.1840,0.4096,NO
capture_0021.pgm,7,346,72,25,23,25,0.2445,25.0,0.2445,419,1.000,1.000,1,3,-0.4220,-0.2759,0.5042,NO
capture_0021.pgm,8,757,71,23,22,23,0.2249,23.0,0.2249,368,1.000,1.000,1,7,-0.4045,-0.2830,0.4937,NO
capture_0021.pgm,9,144,75,24,24,24,0.2347,24.0,0.2347,416,1.000,1.000,1,1,-0.3965,-0.2480,0.4677,NO
capture_0021.pgm,10,964,75,22,24,24,0.2347,24.0,0.2347,390,1.000,1.000,1,9,-0.3811,-0.2425,0.4517,NO
capture_0021.pgm,11,551,77,22,23,23,0.2249,23.0,0.2249,382,1.000,1.000,1,5,-0.4181,-0.2257,0.4751,NO
capture_0021.pgm,12,1166,76,21,22,22,0.2152,22.0,0.2152,338,1.000,1.000,1,11,-0.4066,-0.2313,0.4678,NO
capture_0021.pgm,13,659,116,23,23,23,0.2249,23.0,0.2249,398,1.000,1.000,1,6,-0.3627,-0.2608,0.4468,NO
capture_0021.pgm,14,45,117,24,24,24,0.2347,24.0,0.2347,425,1.000,1.000,1,0,-0.3645,-0.2552,0.4449,NO
capture_0021.pgm,15,1073,116,23,23,23,0.2249,23.0,0.2249,391,1.000,1.000,1,10,-0.3159,-0.2581,0.4079,NO
capture_0021.pgm,16,864,118,24,22,24,0.2347,24.0,0.2347,387,1.000,1.000,1,8,-0.3589,-0.2399,0.4317,NO
capture_0021.pgm,17,250,121,24,25,25,0.2445,25.0,0.2445,434,1.000,1.000,1,2,-0.3606,-0.2147,0.4197,NO
capture_0021.pgm,18,453,122,24,23,24,0.2347,24.0,0.2347,411,1.000,1.000,1,4,-0.3763,-0.2035,0.4279,NO
capture_0021.pgm,19,1165,161,23,23,23,0.2249,23.0,0.2249,383,1.000,1.000,2,11,-0.4169,-0.2509,0.4866,NO
capture_0021.pgm,20,349,161,25,22,25,0.2445,25.0,0.2445,412,1.000,1.000,2,3,-0.3932,-0.2564,0.4694,NO
capture_0021.pgm,21,759,163,23,26,26,0.2543,26.0,0.2543,443,1.000,1.000,2,7,-0.3855,-0.2341,0.4510,NO
capture_0021.pgm,22,959,162,23,22,23,0.2249,23.0,0.2249,368,1.000,1.000,2,9,-0.4306,-0.2425,0.4942,NO
capture_0021.pgm,23,146,166,25,22,25,0.2445,25.0,0.2445,416,1.000,1.000,2,1,-0.3775,-0.2088,0.4314,NO
capture_0021.pgm,24,559,167,23,23,23,0.2249,23.0,0.2249,377,1.000,1.000,2,5,-0.3405,-0.1963,0.3930,NO
capture_0021.pgm,25,452,203,21,22,22,0.2152,22.0,0.2152,338,1.000,1.000,2,4,-0.3867,-0.2622,0.4672,NO
capture_0021.pgm,26,248,205,24,23,24,0.2347,24.0,0.2347,414,1.000,1.000,2,2,-0.3808,-0.2440,0.4523,NO
capture_0021.pgm,27,48,205,25,23,25,0.2445,25.0,0.2445,427,1.000,1.000,2,0,-0.3357,-0.2454,0.4159,NO
capture_0021.pgm,28,863,205,23,22,23,0.2249,23.0,0.2249,368,1.000,1.000,2,8,-0.3692,-0.2399,0.4403,NO
capture_0021.pgm,29,1070,205,21,21,21,0.2054,21.0,0.2054,317,1.000,1.000,2,10,-0.3458,-0.2385,0.4201,NO
capture_0021.pgm,30,656,209,26,22,26,0.2543,26.0,0.2543,434,1.000,1.000,2,6,-0.3926,-0.2021,0.4416,NO
capture_0021.pgm,31,552,243,22,22,22,0.2152,22.0,0.2152,346,1.000,1.000,3,5,-0.4095,-0.3039,0.5100,NO
capture_0021.pgm,32,757,247,22,24,24,0.2347,24.0,0.2347,390,1.000,1.000,3,7,-0.4057,-0.2634,0.4837,NO
capture_0021.pgm,33,145,248,23,23,23,0.2249,23.0,0.2249,398,1.000,1.000,3,1,-0.3879,-0.2577,0.4657,NO
capture_0021.pgm,34,1165,250,24,24,24,0.2347,24.0,0.2347,422,1.000,1.000,3,11,-0.4175,-0.2313,0.4773,NO
capture_0021.pgm,35,351,251,22,23,23,0.2249,23.0,0.2249,368,1.000,1.000,3,3,-0.3743,-0.2270,0.4377,NO
capture_0021.pgm,36,961,252,24,24,24,0.2347,24.0,0.2347,424,1.000,1.000,3,9,-0.4116,-0.2131,0.4635,NO
capture_0021.pgm,37,453,289,23,23,23,0.2249,23.0,0.2249,384,1.000,1.000,3,4,-0.3775,-0.2720,0.4653,NO
capture_0021.pgm,38,657,289,22,22,22,0.2152,22.0,0.2152,353,1.000,1.000,3,6,-0.3834,-0.2706,0.4693,NO
capture_0021.pgm,39,46,290,23,22,23,0.2249,23.0,0.2249,375,1.000,1.000,3,0,-0.3559,-0.2650,0.4437,NO
capture_0021.pgm,40,1068,290,23,22,23,0.2249,23.0,0.2249,375,1.000,1.000,3,10,-0.3659,-0.2581,0.4478,NO
capture_0021.pgm,41,861,292,23,22,23,0.2249,23.0,0.2249,375,1.000,1.000,3,8,-0.3894,-0.2399,0.4573,NO
capture_0021.pgm,42,247,297,26,23,26,0.2543,26.0,0.2543,439,1.000,1.000,3,2,-0.3911,-0.1951,0.4371,NO
capture_0021.pgm,43,553,333,22,23,23,0.2249,23.0,0.2249,382,1.000,1.000,4,5,-0.4003,-0.2746,0.4854,NO
capture_0021.pgm,44,1164,332,24,22,24,0.2347,24.0,0.2347,390,1.000,1.000,4,11,-0.4279,-0.2802,0.5115,NO
capture_0021.pgm,45,761,334,22,24,24,0.2347,24.0,0.2347,390,1.000,1.000,4,7,-0.3671,-0.2634,0.4519,NO
capture_0021.pgm,46,966,333,21,21,21,0.2054,21.0,0.2054,317,1.000,1.000,4,9,-0.3633,-0.2718,0.4537,NO
capture_0021.pgm,47,145,338,23,23,23,0.2249,23.0,0.2249,388,1.000,1.000,4,1,-0.3885,-0.2284,0.4507,NO
capture_0021.pgm,48,350,338,24,22,24,0.2347,24.0,0.2347,390,1.000,1.000,4,3,-0.3846,-0.2270,0.4466,NO
capture_0021.pgm,49,656,377,22,23,23,0.2249,23.0,0.2249,368,1.000,1.000,4,6,-0.3938,-0.2608,0.4723,NO
capture_0021.pgm,50,248,378,24,23,24,0.2347,24.0,0.2347,414,1.000,1.000,4,2,-0.3820,-0.2538,0.4586,NO
capture_0021.pgm,51,860,377,23,22,23,0.2249,23.0,0.2249,375,1.000,1.000,4,8,-0.3997,-0.2595,0.4765,NO
capture_0021.pgm,52,1068,379,23,23,23,0.2249,23.0,0.2249,384,1.000,1.000,4,10,-0.3665,-0.2385,0.4373,NO
capture_0021.pgm,53,458,382,23,24,24,0.2347,24.0,0.2347,407,1.000,1.000,4,4,-0.3292,-0.2133,0.3923,NO
capture_0021.pgm,54,49,386,22,23,23,0.2249,23.0,0.2249,375,1.000,1.000,4,0,-0.3271,-0.1769,0.3719,NO
capture_0021.pgm,55,551,419,23,23,23,0.2249,23.0,0.2249,390,1.000,1.000,5,5,-0.4205,-0.2843,0.5076,NO
capture_0021.pgm,56,760,420,22,23,23,0.2249,23.0,0.2249,375,1.000,1.000,5,7,-0.3775,-0.2732,0.4660,NO
capture_0021.pgm,57,149,420,23,22,23,0.2249,23.0,0.2249,375,1.000,1.000,5,1,-0.3499,-0.2773,0.4465,NO
capture_0021.pgm,58,1168,421,22,22,22,0.2152,22.0,0.2152,360,1.000,1.000,5,11,-0.3894,-0.2607,0.4685,NO
capture_0021.pgm,59,961,422,22,23,23,0.2249,23.0,0.2249,375,1.000,1.000,5,9,-0.4128,-0.2522,0.4837,NO
capture_0021.pgm,60,353,425,25,24,25,0.2445,25.0,0.2445,444,1.000,1.000,5,3,-0.3559,-0.2270,0.4221,NO
capture_0021.pgm,61,655,463,23,23,23,0.2249,23.0,0.2249,384,1.000,1.000,5,6,-0.4042,-0.2706,0.4864,NO
capture_0021.pgm,62,247,464,24,22,24,0.2347,24.0,0.2347,397,1.000,1.000,5,2,-0.3923,-0.2636,0.4726,NO
capture_0021.pgm,63,859,464,22,22,22,0.2152,22.0,0.2152,353,1.000,1.000,5,8,-0.4101,-0.2595,0.4853,NO
capture_0021.pgm,64,1067,466,22,23,23,0.2249,23.0,0.2249,382,1.000,1.000,5,10,-0.3769,-0.2385,0.4460,NO
capture_0021.pgm,65,45,467,24,24,24,0.2347,24.0,0.2347,431,1.000,1.000,5,0,-0.3668,-0.2356,0.4360,NO
capture_0021.pgm,66,456,467,21,22,22,0.2152,22.0,0.2152,338,1.000,1.000,5,4,-0.3493,-0.2329,0.4198,NO
capture_0021.pgm,67,349,504,23,24,24,0.2347,24.0,0.2347,403,1.000,1.000,6,3,-0.3956,-0.3053,0.4997,NO
capture_0021.pgm,68,148,507,21,21,21,0.2054,21.0,0.2054,317,1.000,1.000,6,1,-0.3603,-0.2773,0.4547,NO
capture_0021.pgm,69,960,508,23,24,24,0.2347,24.0,0.2347,411,1.000,1.000,6,9,-0.4231,-0.2620,0.4977,NO
capture_0021.pgm,70,761,510,24,23,24,0.2347,24.0,0.2347,406,1.000,1.000,6,7,-0.3683,-0.2438,0.4417,NO
capture_0021.pgm,71,1167,509,23,22,23,0.2249,23.0,0.2249,375,1.000,1.000,6,11,-0.3997,-0.2509,0.4719,NO
capture_0021.pgm,72,554,512,24,23,24,0.2347,24.0,0.2347,414,1.000,1.000,6,5,-0.3917,-0.2257,0.4521,NO
capture_0021.pgm,73,860,551,22,23,23,0.2249,23.0,0.2249,375,1.000,1.000,6,8,-0.4009,-0.2595,0.4775,NO
capture_0021.pgm,74,1067,550,21,21,21,0.2054,21.0,0.2054,317,1.000,1.000,6,10,-0.3775,-0.2679,0.4629,NO
capture_0021.pgm,75,247,551,24,22,24,0.2347,24.0,0.2347,390,1.000,1.000,6,2,-0.3929,-0.2636,0.4731,NO
capture_0021.pgm,76,658,554,23,23,23,0.2249,23.0,0.2249,384,1.000,1.000,6,6,-0.3754,-0.2315,0.4410,NO
capture_0021.pgm,77,455,554,22,22,22,0.2152,22.0,0.2152,353,1.000,1.000,6,4,-0.3597,-0.2329,0.4285,NO
capture_0021.pgm,78,48,558,23,22,23,0.2249,23.0,0.2249,382,1.000,1.000,6,0,-0.3381,-0.1965,0.3910,NO
capture_0021.pgm,79,350,594,23,24,24,0.2347,24.0,0.2347,413,1.000,1.000,7,3,-0.3864,-0.2759,0.4748,NO
capture_0021.pgm,80,963,593,23,23,23,0.2249,23.0,0.2249,384,1.000,1.000,7,9,-0.3944,-0.2816,0.4846,NO
capture_0021.pgm,81,1167,594,22,23,23,0.2249,23.0,0.2249,368,1.000,1.000,7,11,-0.4003,-0.2704,0.4831,NO
capture_0021.pgm,82,762,595,22,23,23,0.2249,23.0,0.2249,382,1.000,1.000,7,7,-0.3591,-0.2634,0.4454,NO
capture_0021.pgm,83,154,597,25,24,25,0.2445,25.0,0.2445,455,1.000,1.000,7,1,-0.3022,-0.2480,0.3909,NO
capture_0021.pgm,84,559,599,24,25,25,0.2445,25.0,0.2445,442,1.000,1.000,7,5,-0.3434,-0.2257,0.4109,NO
capture_0021.pgm,85,859,635,24,24,24,0.2347,24.0,0.2347,412,1.000,1.000,7,8,-0.4113,-0.2888,0.5025,NO
capture_0021.pgm,86,1065,635,23,23,23,0.2249,23.0,0.2249,405,1.000,1.000,7,10,-0.3976,-0.2874,0.4906,NO
capture_0021.pgm,87,248,638,25,23,25,0.2445,25.0,0.2445,451,1.000,1.000,7,2,-0.3837,-0.2636,0.4655,NO
capture_0021.pgm,88,454,640,22,22,22,0.2152,22.0,0.2152,353,1.000,1.000,7,4,-0.3701,-0.2426,0.4425,NO
capture_0021.pgm,89,658,641,22,23,23,0.2249,23.0,0.2249,375,1.000,1.000,7,6,-0.3760,-0.2315,0.4415,NO
capture_0021.pgm,90,46,642,25,23,25,0.2445,25.0,0.2445,437,1.000,1.000,7,0,-0.3582,-0.2258,0.4235,NO
capture_0021.pgm,91,1169,678,23,23,23,0.2249,23.0,0.2249,381,1.000,1.000,8,11,-0.3813,-0.2998,0.4851,NO
capture_0021.pgm,92,760,680,22,23,23,0.2249,23.0,0.2249,372,1.000,1.000,8,7,-0.3793,-0.2830,0.4732,NO
capture_0021.pgm,93,146,681,25,23,25,0.2445,25.0,0.2445,426,1.000,1.000,8,1,-0.3810,-0.2773,0.4713,NO
capture_0021.pgm,94,350,682,22,24,24,0.2347,24.0,0.2347,390,1.000,1.000,8,3,-0.3870,-0.2662,0.4697,NO
capture_0021.pgm,95,559,688,23,24,24,0.2347,24.0,0.2347,414,1.000,1.000,8,5,-0.3440,-0.2061,0.4010,NO
capture_0021.pgm,96,957,688,24,22,24,0.2347,24.0,0.2347,394,1.000,1.000,8,9,-0.4536,-0.2033,0.4971,NO
capture_0021.pgm,97,452,723,23,22,23,0.2249,23.0,0.2249,368,1.000,1.000,8,4,-0.3902,-0.2818,0.4813,NO
capture_0021.pgm,98,1064,723,22,22,22,0.2152,22.0,0.2152,360,1.000,1.000,8,10,-0.4080,-0.2776,0.4935,NO
capture_0021.pgm,99,46,725,23,23,23,0.2249,23.0,0.2249,398,1.000,1.000,8,0,-0.3588,-0.2650,0.4460,NO
capture_0021.pgm,100,660,726,23,23,23,0.2249,23.0,0.2249,377,1.000,1.000,8,6,-0.3570,-0.2510,0.4364,NO
capture_0021.pgm,101,863,726,23,24,24,0.2347,24.0,0.2347,421,1.000,1.000,8,8,-0.3727,-0.2497,0.4486,NO
capture_0021.pgm,102,249,726,24,23,24,0.2347,24.0,0.2347,409,1.000,1.000,8,2,-0.3745,-0.2538,0.4524,NO
capture_0021.pgm,103,349,765,23,24,24,0.2347,24.0,0.2347,410,1.000,1.000,9,3,-0.3973,-0.3053,0.5011,NO
capture_0021.pgm,104,148,769,23,24,24,0.2347,24.0,0.2347,421,1.000,1.000,9,1,-0.3621,-0.2675,0.4502,NO
capture_0021.pgm,105,759,768,22,21,22,0.2152,22.0,0.2152,338,1.000,1.000,9,7,-0.3896,-0.2732,0.4758,NO
capture_0021.pgm,106,962,769,22,23,23,0.2249,23.0,0.2249,368,1.000,1.000,9,9,-0.4053,-0.2620,0.4826,NO
capture_0021.pgm,107,1168,769,23,22,23,0.2249,23.0,0.2249,382,1.000,1.000,9,11,-0.3917,-0.2607,0.4705,NO
capture_0021.pgm,108,560,775,22,23,23,0.2249,23.0,0.2249,382,1.000,1.000,9,5,-0.3348,-0.2061,0.3931,NO
capture_0021.pgm,109,1061,809,25,23,25,0.2445,25.0,0.2445,430,1.000,1.000,9,10,-0.4379,-0.2874,0.5238,NO
capture_0021.pgm,110,250,811,23,23,23,0.2249,23.0,0.2249,398,1.000,1.000,9,2,-0.3653,-0.2734,0.4563,NO
capture_0021.pgm,111,43,811,25,23,25,0.2445,25.0,0.2445,422,1.000,1.000,9,0,-0.3887,-0.2747,0.4760,NO
capture_0021.pgm,112,454,811,22,22,22,0.2152,22.0,0.2152,353,1.000,1.000,9,4,-0.3712,-0.2720,0.4602,NO
capture_0021.pgm,113,656,812,23,24,24,0.2347,24.0,0.2347,407,1.000,1.000,9,6,-0.3967,-0.2608,0.4748,NO
capture_0021.pgm,114,861,815,23,23,23,0.2249,23.0,0.2249,384,1.000,1.000,9,8,-0.3929,-0.2301,0.4553,NO
capture_0021.pgm,115,353,852,23,23,23,0.2249,23.0,0.2249,398,1.000,1.000,10,3,-0.3588,-0.3053,0.4711,NO
capture_0021.pgm,116,1166,854,24,23,24,0.2347,24.0,0.2347,404,1.000,1.000,10,11,-0.4118,-0.2802,0.4981,NO
capture_0021.pgm,117,960,857,24,24,24,0.2347,24.0,0.2347,420,1.000,1.000,10,9,-0.4255,-0.2522,0.4946,NO
capture_0021.pgm,118,759,858,21,23,23,0.2249,23.0,0.2249,359,1.000,1.000,10,7,-0.3902,-0.2438,0.4601,NO
capture_0021.pgm,119,156,862,24,25,25,0.2445,25.0,0.2445,449,1.000,1.000,10,1,-0.2844,-0.2088,0.3529,NO
capture_0021.pgm,120,555,861,22,23,23,0.2249,23.0,0.2249,382,1.000,1.000,10,5,-0.3843,-0.2159,0.4408,NO
capture_0021.pgm,121,453,897,24,22,24,0.2347,24.0,0.2347,390,1.000,1.000,10,4,-0.3816,-0.2818,0.4744,NO
capture_0021.pgm,122,1066,898,22,23,23,0.2249,23.0,0.2249,375,1.000,1.000,10,10,-0.3896,-0.2679,0.4728,NO
capture_0021.pgm,123,861,899,22,23,23,0.2249,23.0,0.2249,375,1.000,1.000,10,8,-0.3935,-0.2595,0.4713,NO
capture_0021.pgm,124,45,901,24,24,24,0.2347,24.0,0.2347,430,1.000,1.000,10,0,-0.3698,-0.2454,0.4438,NO
capture_0021.pgm,125,247,900,24,23,24,0.2347,24.0,0.2347,406,1.000,1.000,10,2,-0.3952,-0.2538,0.4697,NO
capture_0021.pgm,126,655,901,23,23,23,0.2249,23.0,0.2249,391,1.000,1.000,10,6,-0.4071,-0.2413,0.4732,NO
capture_0021.pgm,127,352,938,23,25,25,0.2445,25.0,0.2445,431,1.000,1.000,11,3,-0.3692,-0.3151,0.4853,NO
capture_0021.pgm,128,148,942,22,24,24,0.2347,24.0,0.2347,397,1.000,1.000,11,1,-0.3632,-0.2773,0.4570,NO
capture_0021.pgm,129,762,943,21,24,24,0.2347,24.0,0.2347,380,1.000,1.000,11,7,-0.3615,-0.2634,0.4472,NO
capture_0021.pgm,130,1168,942,23,22,23,0.2249,23.0,0.2249,368,1.000,1.000,11,11,-0.3929,-0.2704,0.4769,NO
capture_0021.pgm,131,963,945,23,24,24,0.2347,24.0,0.2347,411,1.000,1.000,11,9,-0.3967,-0.2425,0.4649,NO
capture_0021.pgm,132,561,949,23,24,24,0.2347,24.0,0.2347,404,1.000,1.000,11,5,-0.3262,-0.2061,0.3858,NO
capture_0021.pgm,133,248,981,25,24,25,0.2445,25.0,0.2445,447,1.000,1.000,11,2,-0.3860,-0.3125,0.4967,NO
capture_0021.pgm,134,1067,983,23,23,23,0.2249,23.0,0.2249,384,1.000,1.000,11,10,-0.3804,-0.2874,0.4768,NO
capture_0021.pgm,135,45,984,25,23,25,0.2445,25.0,0.2445,430,1.000,1.000,11,0,-0.3703,-0.2845,0.4670,NO
capture_0021.pgm,136,451,986,24,26,26,0.2543,26.0,0.2543,457,1.000,1.000,11,4,-0.4017,-0.2622,0.4797,NO
capture_0021.pgm,137,860,986,23,24,24,0.2347,24.0,0.2347,397,1.000,1.000,11,8,-0.4038,-0.2594,0.4800,NO
capture_0021.pgm,138,656,987,24,24,24,0.2347,24.0,0.2347,424,1.000,1.000,11,6,-0.3979,-0.2510,0.4705,NO
capture_0021.pgm,SUMMARY,,,,,,,,,,,,,,,,,
capture_0021.pgm,Count,138,,,,,,,,,,,,,,,
capture_0021.pgm,Missed,0,,,,,,,,,,,,,,,
capture_0021.pgm,Mean,,,,,,,,0.2305,,,,,,,,
capture_0021.pgm,Median,,,,,,,,0.2298,,,,,,,,
capture_0021.pgm,StdDev,,,,,,,,0.0103,,,,,,,,
capture_0021.pgm,Min,,,,,,,,0.2054,,,,,,,,
capture_0021.pgm,Max,,,,,,,,0.2543,,,,,,,,
capture_0022.pgm,1,861,11,21,22,22,0.2152,22.0,0.2152,338,1.000,1.000,-1,8,-0.3870,0.4154,0.5677,NO
capture_0022.pgm,2,253,14,27,25,27,0.2641,27.0,0.2641,497,1.000,1.000,0,2,-0.3307,-0.4103,0.5270,NO
capture_0022.pgm,3,43,13,25,23,25,0.2445,25.0,0.2445,426,1.000,1.000,0,0,-0.3835,-0.4214,0.5698,NO
capture_0022.pgm,4,964,54,21,21,21,0.2054,21.0,0.2054,317,1.000,1.000,0,9,-0.3805,0.4030,0.5543,NO
capture_0022.pgm,5,1169,55,21,23,23,0.2249,23.0,0.2249,359,1.000,1.000,0,11,-0.3767,0.4142,0.5598,NO
capture_0022.pgm,6,556,56,23,24,24,0.2347,24.0,0.2347,404,1.000,1.000,0,5,-0.3687,0.4198,0.5587,NO
capture_0022.pgm,7,144,57,26,22,26,0.2543,26.0,0.2543,438,1.000,1.000,1,1,-0.3965,-0.4240,0.5805,NO
capture_0022.pgm,8,349,58,23,24,24,0.2347,24.0,0.2347,397,1.000,1.000,1,3,-0.3927,-0.4129,0.5698,NO
capture_0022.pgm,9,656,97,22,23,23,0.2249,23.0,0.2249,368,1.000,1.000,0,6,-0.3915,0.4042,0.5627,NO
capture_0022.pgm,10,860,97,23,22,23,0.2249,23.0,0.2249,372,1.000,1.000,0,8,-0.3974,0.4056,0.5678,NO
capture_0022.pgm,11,1066,97,21,22,22,0.2152,22.0,0.2152,338,1.000,1.000,0,10,-0.3838,0.4070,0.5594,NO
capture_0022.pgm,12,43,99,24,22,24,0.2347,24.0,0.2347,390,1.000,1.000,0,0,-0.3835,0.4196,0.5685,NO
capture_0022.pgm,13,249,99,23,22,23,0.2249,23.0,0.2249,382,1.000,1.000,0,2,-0.3698,0.4210,0.5604,NO
capture_0022.pgm,14,450,100,24,23,24,0.2347,24.0,0.2347,394,1.000,1.000,1,4,-0.4057,-0.4187,0.5830,NO
capture_0022.pgm,15,554,142,24,24,24,0.2347,24.0,0.2347,413,1.000,1.000,1,5,-0.3888,0.4100,0.5651,NO
capture_0022.pgm,16,965,141,21,22,22,0.2152,22.0,0.2152,338,1.000,1.000,1,9,-0.3713,0.4030,0.5480,NO
capture_0022.pgm,17,348,144,23,23,23,0.2249,23.0,0.2249,391,1.000,1.000,2,3,-0.4030,-0.4226,0.5840,NO
capture_0022.pgm,18,148,144,22,22,22,0.2152,22.0,0.2152,360,1.000,1.000,2,1,-0.3580,-0.4240,0.5549,NO
capture_0022.pgm,19,765,147,25,24,25,0.2445,25.0,0.2445,452,1.000,1.000,2,7,-0.3268,-0.3905,0.5093,NO
capture_0022.pgm,20,860,183,22,22,22,0.2152,22.0,0.2152,346,1.000,1.000,1,8,-0.3980,0.3958,0.5613,NO
capture_0022.pgm,21,249,185,23,22,23,0.2249,23.0,0.2249,375,1.000,1.000,1,2,-0.3704,0.4112,0.5535,NO
capture_0022.pgm,22,666,187,24,25,25,0.2445,25.0,0.2445,437,1.000,1.000,2,6,-0.2948,-0.4173,0.5110,NO
capture_0022.pgm,23,1064,188,24,23,24,0.2347,24.0,0.2347,398,1.000,1.000,2,10,-0.4045,-0.4048,0.5722,NO
capture_0022.pgm,24,449,188,25,22,25,0.2445,25.0,0.2445,419,1.000,1.000,2,4,-0.4160,-0.4089,0.5833,NO
capture_0022.pgm,25,47,192,23,23,23,0.2249,23.0,0.2249,398,1.000,1.000,2,0,-0.3455,-0.3725,0.5081,NO
capture_0022.pgm,26,349,228,22,23,23,0.2249,23.0,0.2249,368,1.000,1.000,2,3,-0.3932,0.3989,0.5601,NO
capture_0022.pgm,27,761,228,22,23,23,0.2249,23.0,0.2249,382,1.000,1.000,2,7,-0.3660,0.4016,0.5434,NO
capture_0022.pgm,28,967,230,22,25,25,0.2445,25.0,0.2445,412,1.000,1.000,2,9,-0.3523,0.4226,0.5502,NO
capture_0022.pgm,29,150,231,23,23,23,0.2249,23.0,0.2249,384,1.000,1.000,3,1,-0.3390,-0.4240,0.5429,NO
capture_0022.pgm,30,1171,233,22,24,24,0.2347,24.0,0.2347,404,1.000,1.000,3,11,-0.3588,-0.3976,0.5356,NO
capture_0022.pgm,31,560,235,23,25,25,0.2445,25.0,0.2445,437,1.000,1.000,3,5,-0.3313,-0.3821,0.5057,NO
capture_0022.pgm,32,1071,269,24,24,24,0.2347,24.0,0.2347,431,1.000,1.000,2,10,-0.3360,0.3874,0.5128,NO
capture_0022.pgm,33,250,274,24,23,24,0.2347,24.0,0.2347,414,1.000,1.000,3,2,-0.3618,-0.4201,0.5544,NO
capture_0022.pgm,34,656,273,22,21,22,0.2152,22.0,0.2152,338,1.000,1.000,2,6,-0.3926,0.4238,0.5777,NO
capture_0022.pgm,35,43,274,24,22,24,0.2347,24.0,0.2347,394,1.000,1.000,3,0,-0.3852,-0.4214,0.5710,NO
capture_0022.pgm,36,451,274,25,23,25,0.2445,25.0,0.2445,427,1.000,1.000,3,4,-0.3971,-0.4187,0.5770,NO
capture_0022.pgm,37,859,276,22,22,22,0.2152,22.0,0.2152,360,1.000,1.000,3,8,-0.4089,-0.3964,0.5695,NO
capture_0022.pgm,38,965,315,23,23,23,0.2249,23.0,0.2249,398,1.000,1.000,3,9,-0.3725,0.4030,0.5488,NO
capture_0022.pgm,39,757,316,23,22,23,0.2249,23.0,0.2249,375,1.000,1.000,3,7,-0.4057,0.4114,0.5778,NO
capture_0022.pgm,40,1169,319,23,24,24,0.2347,24.0,0.2347,407,1.000,1.000,4,11,-0.3790,-0.4074,0.5564,NO
capture_0022.pgm,41,151,320,25,23,25,0.2445,25.0,0.2445,437,1.000,1.000,4,1,-0.3298,-0.4044,0.5219,NO
capture_0022.pgm,42,351,321,23,26,26,0.2543,26.0,0.2543,450,1.000,1.000,4,3,-0.3748,-0.3933,0.5433,NO
capture_0022.pgm,43,553,319,24,23,24,0.2347,24.0,0.2347,411,1.000,1.000,4,5,-0.4003,-0.4115,0.5741,NO
capture_0022.pgm,44,655,360,27,25,27,0.2641,27.0,0.2641,500,1.000,1.000,3,6,-0.4030,0.4238,0.5848,NO
capture_0022.pgm,45,48,364,25,25,25,0.2445,25.0,0.2445,462,1.000,1.000,4,0,-0.3369,-0.3921,0.5170,NO
capture_0022.pgm,46,249,363,23,21,23,0.2249,23.0,0.2249,359,1.000,1.000,4,2,-0.3722,-0.4005,0.5467,NO
capture_0022.pgm,47,453,364,24,24,24,0.2347,24.0,0.2347,416,1.000,1.000,4,4,-0.3781,-0.3893,0.5427,NO
capture_0022.pgm,48,862,364,21,21,21,0.2054,21.0,0.2054,317,1.000,1.000,4,8,-0.3802,-0.3866,0.5422,NO
capture_0022.pgm,49,1066,365,23,24,24,0.2347,24.0,0.2347,395,1.000,1.000,4,10,-0.3861,-0.3754,0.5385,NO
capture_0022.pgm,50,1166,400,23,23,23,0.2249,23.0,0.2249,398,1.000,1.000,4,11,-0.4083,0.3848,0.5611,NO
capture_0022.pgm,51,757,403,22,22,22,0.2152,22.0,0.2152,353,1.000,1.000,4,7,-0.4063,0.4114,0.5782,NO
capture_0022.pgm,52,351,404,23,23,23,0.2249,23.0,0.2249,398,1.000,1.000,4,3,-0.3748,0.4184,0.5618,NO
capture_0022.pgm,53,152,406,23,23,23,0.2249,23.0,0.2249,405,1.000,1.000,5,1,-0.3206,-0.4142,0.5238,NO
capture_0022.pgm,54,967,405,21,22,22,0.2152,22.0,0.2152,338,1.000,1.000,5,9,-0.3541,-0.4185,0.5482,NO
